symbol,sumOpenInterest,sumOpenInterestValue,timestamp
BTCUSDT,90389.01000000,9905394423.78080400,2025-05-26 09:55:00+00:00
BTCUSDT,90417.18100000,9915446445.15730000,2025-05-26 10:00:00+00:00
BTCUSDT,90420.82800000,9910832139.18150300,2025-05-26 10:05:00+00:00
BTCUSDT,90397.83700000,9916488233.25430500,2025-05-26 10:10:00+00:00
BTCUSDT,90403.15200000,9915408671.04480000,2025-05-26 10:15:00+00:00
BTCUSDT,90397.02100000,9923009401.51772100,2025-05-26 10:20:00+00:00
BTCUSDT,90431.83700000,9926924270.43203500,2025-05-26 10:25:00+00:00
BTCUSDT,90426.72300000,9926492109.65278600,2025-05-26 10:30:00+00:00
BTCUSDT,90449.72100000,9924087651.42899900,2025-05-26 10:35:00+00:00
BTCUSDT,90458.44100000,9924105103.66900000,2025-05-26 10:40:00+00:00
BTCUSDT,90471.99700000,9929292623.55030000,2025-05-26 10:45:00+00:00
BTCUSDT,90493.24600000,9929123328.80484400,2025-05-26 10:50:00+00:00
BTCUSDT,90542.73300000,9915479559.20280000,2025-05-26 10:55:00+00:00
BTCUSDT,90467.95700000,9914454461.68814300,2025-05-26 11:00:00+00:00
BTCUSDT,90464.43500000,9908337615.06614100,2025-05-26 11:05:00+00:00
BTCUSDT,90470.93100000,9919042885.88490000,2025-05-26 11:10:00+00:00
BTCUSDT,90491.22000000,9918733423.27535800,2025-05-26 11:15:00+00:00
BTCUSDT,90531.48100000,9921471746.86340000,2025-05-26 11:20:00+00:00
BTCUSDT,90573.61600000,9928489581.32640000,2025-05-26 11:25:00+00:00
BTCUSDT,90574.79100000,9932449696.01820000,2025-05-26 11:30:00+00:00
BTCUSDT,90599.41900000,9928631035.72080600,2025-05-26 11:35:00+00:00
BTCUSDT,90618.38100000,9930025934.42984800,2025-05-26 11:40:00+00:00
BTCUSDT,90638.01500000,9948274441.77450000,2025-05-26 11:45:00+00:00
BTCUSDT,90655.71800000,9952919033.35580000,2025-05-26 11:50:00+00:00
BTCUSDT,90627.25300000,9939516784.59910000,2025-05-26 11:55:00+00:00
BTCUSDT,90663.52300000,9949106758.04180000,2025-05-26 12:00:00+00:00
BTCUSDT,90724.97100000,9949344872.21790000,2025-05-26 12:05:00+00:00
BTCUSDT,90726.12800000,9950165243.66272200,2025-05-26 12:10:00+00:00
BTCUSDT,90720.84300000,9949200626.37690000,2025-05-26 12:15:00+00:00
BTCUSDT,90763.09300000,9961527520.00847800,2025-05-26 12:20:00+00:00
BTCUSDT,90784.43600000,9957364038.69040000,2025-05-26 12:25:00+00:00
BTCUSDT,90842.37600000,9965876272.15394400,2025-05-26 12:30:00+00:00
BTCUSDT,90853.66900000,9970240362.48923000,2025-05-26 12:35:00+00:00
BTCUSDT,90847.38700000,9964018967.58168200,2025-05-26 12:40:00+00:00
BTCUSDT,90842.51800000,9963516531.72200000,2025-05-26 12:45:00+00:00
BTCUSDT,90847.96400000,9961515591.78560000,2025-05-26 12:50:00+00:00
BTCUSDT,90834.22200000,9989827896.58841900,2025-05-26 12:55:00+00:00
BTCUSDT,90907.81800000,9980796885.26519000,2025-05-26 13:00:00+00:00
BTCUSDT,90977.99900000,9991413099.57770000,2025-05-26 13:05:00+00:00
BTCUSDT,90952.70300000,9978120902.21010000,2025-05-26 13:10:00+00:00
BTCUSDT,90986.43000000,9981332029.22577700,2025-05-26 13:15:00+00:00
BTCUSDT,91032.01600000,9987841628.28640000,2025-05-26 13:20:00+00:00
BTCUSDT,91079.68600000,9992343243.09140000,2025-05-26 13:25:00+00:00
BTCUSDT,91109.09700000,10004140223.60952000,2025-05-26 13:30:00+00:00
BTCUSDT,91121.76100000,10011374749.72410000,2025-05-26 13:35:00+00:00
BTCUSDT,91110.32100000,10004948159.35364700,2025-05-26 13:40:00+00:00
BTCUSDT,91101.37500000,10003395592.01250000,2025-05-26 13:45:00+00:00
BTCUSDT,91080.01700000,9995864105.92846300,2025-05-26 13:50:00+00:00
BTCUSDT,91023.11600000,9970651333.46410800,2025-05-26 13:55:00+00:00
BTCUSDT,90904.30200000,9959666186.63082700,2025-05-26 14:00:00+00:00
BTCUSDT,90881.62700000,9957936223.04080000,2025-05-26 14:05:00+00:00
BTCUSDT,90845.51100000,9955287153.83280000,2025-05-26 14:10:00+00:00
BTCUSDT,90890.23700000,9967959558.86110000,2025-05-26 14:15:00+00:00
BTCUSDT,90944.02100000,9970581885.35406100,2025-05-26 14:20:00+00:00
BTCUSDT,90971.89200000,9969692641.29939300,2025-05-26 14:25:00+00:00
BTCUSDT,91002.52600000,9979415789.23504800,2025-05-26 14:30:00+00:00
BTCUSDT,91030.33600000,9967960683.84368100,2025-05-26 14:35:00+00:00
BTCUSDT,91079.77000000,9977342512.62700000,2025-05-26 14:40:00+00:00
BTCUSDT,91081.48100000,9979658365.05181300,2025-05-26 14:45:00+00:00
BTCUSDT,91032.31700000,9968415380.14013000,2025-05-26 14:50:00+00:00
BTCUSDT,91036.46700000,9980965132.47900000,2025-05-26 14:55:00+00:00
BTCUSDT,91033.76200000,9978681604.61668000,2025-05-26 15:00:00+00:00
BTCUSDT,91035.61000000,9974465585.46753700,2025-05-26 15:05:00+00:00
BTCUSDT,91010.32300000,9977559875.67509300,2025-05-26 15:10:00+00:00
BTCUSDT,90947.06800000,9968921306.04394700,2025-05-26 15:15:00+00:00
BTCUSDT,90949.89600000,9971642951.46602800,2025-05-26 15:20:00+00:00
BTCUSDT,90902.74200000,9980414447.36903400,2025-05-26 15:25:00+00:00
BTCUSDT,90931.49500000,9987560777.96950000,2025-05-26 15:30:00+00:00
BTCUSDT,90589.14600000,9973466382.35760000,2025-05-26 15:35:00+00:00
BTCUSDT,90777.45400000,10005618514.30886300,2025-05-26 15:40:00+00:00
BTCUSDT,90884.64500000,9989576666.71050000,2025-05-26 15:45:00+00:00
BTCUSDT,90921.11700000,9990412335.96000000,2025-05-26 15:50:00+00:00
BTCUSDT,91548.13400000,10075750085.34403400,2025-05-26 15:55:00+00:00
BTCUSDT,91550.95300000,10066127988.39830000,2025-05-26 16:00:00+00:00
BTCUSDT,91752.08100000,10098745751.50805700,2025-05-26 16:05:00+00:00
BTCUSDT,91992.44600000,10140805683.29920000,2025-05-26 16:10:00+00:00
BTCUSDT,91904.80800000,10113388881.93600000,2025-05-26 16:15:00+00:00
BTCUSDT,91730.30300000,10062327134.57320800,2025-05-26 16:20:00+00:00
BTCUSDT,91640.15600000,10033286891.40051700,2025-05-26 16:25:00+00:00
BTCUSDT,91346.62300000,9984241898.64701500,2025-05-26 16:30:00+00:00
BTCUSDT,91372.68000000,9986120197.20000000,2025-05-26 16:35:00+00:00
BTCUSDT,91481.17400000,10014535598.95400000,2025-05-26 16:40:00+00:00
BTCUSDT,91463.49500000,10019249657.23150000,2025-05-26 16:45:00+00:00
BTCUSDT,91503.60500000,10013442138.17166900,2025-05-26 16:50:00+00:00
BTCUSDT,91359.87200000,9991383409.48253600,2025-05-26 16:55:00+00:00
BTCUSDT,91456.07500000,10001682090.03750000,2025-05-26 17:00:00+00:00
BTCUSDT,91519.68900000,10027437093.00510000,2025-05-26 17:05:00+00:00
BTCUSDT,91488.02200000,10010390647.18500000,2025-05-26 17:10:00+00:00
BTCUSDT,91437.70900000,10005254493.22209700,2025-05-26 17:15:00+00:00
BTCUSDT,91422.02800000,9989557008.72080000,2025-05-26 17:20:00+00:00
BTCUSDT,91429.73500000,9993970006.97543100,2025-05-26 17:25:00+00:00
BTCUSDT,91408.27600000,9993813068.32160000,2025-05-26 17:30:00+00:00
BTCUSDT,91435.68200000,9999909079.77100000,2025-05-26 17:35:00+00:00
BTCUSDT,91480.00500000,9995958068.21712000,2025-05-26 17:40:00+00:00
BTCUSDT,91489.17900000,9987384814.91289700,2025-05-26 17:45:00+00:00
BTCUSDT,91266.06600000,9944505703.67220000,2025-05-26 17:50:00+00:00
BTCUSDT,91329.76800000,9963025253.52733000,2025-05-26 17:55:00+00:00
BTCUSDT,91329.71100000,9968016913.61520000,2025-05-26 18:00:00+00:00
BTCUSDT,91272.86400000,9955149531.05280000,2025-05-26 18:05:00+00:00
BTCUSDT,91212.90100000,9946794217.92030000,2025-05-26 18:10:00+00:00
BTCUSDT,91204.71200000,9962961156.76367000,2025-05-26 18:15:00+00:00
BTCUSDT,91221.34100000,9940845635.47500000,2025-05-26 18:20:00+00:00
BTCUSDT,91221.69700000,9953748948.58058000,2025-05-26 18:25:00+00:00
BTCUSDT,91219.10500000,9966034419.67198600,2025-05-26 18:30:00+00:00
BTCUSDT,91256.43500000,9983444863.35650000,2025-05-26 18:35:00+00:00
BTCUSDT,91275.10200000,9976898044.19160000,2025-05-26 18:40:00+00:00
BTCUSDT,91271.74500000,9971381480.01539200,2025-05-26 18:45:00+00:00
BTCUSDT,91273.23100000,9970231388.28500000,2025-05-26 18:50:00+00:00
BTCUSDT,91276.75800000,9961041728.21580000,2025-05-26 18:55:00+00:00
BTCUSDT,91215.95900000,9948848123.22818800,2025-05-26 19:00:00+00:00
BTCUSDT,90951.00000000,9911039611.20000000,2025-05-26 19:05:00+00:00
BTCUSDT,90986.01700000,9913968002.82512300,2025-05-26 19:10:00+00:00
BTCUSDT,90937.70600000,9912302220.84605400,2025-05-26 19:15:00+00:00
BTCUSDT,90891.39700000,9907131085.72489200,2025-05-26 19:20:00+00:00
BTCUSDT,90890.42200000,9920289643.44320000,2025-05-26 19:25:00+00:00
BTCUSDT,90880.41000000,9913453235.78400000,2025-05-26 19:30:00+00:00
BTCUSDT,90838.55000000,9898231684.60500000,2025-05-26 19:35:00+00:00
BTCUSDT,90708.98000000,9879396209.63800000,2025-05-26 19:40:00+00:00
BTCUSDT,90655.24100000,9877677207.54670000,2025-05-26 19:45:00+00:00
BTCUSDT,90659.20600000,9877782855.65060000,2025-05-26 19:50:00+00:00
BTCUSDT,90621.98400000,9881928618.47040000,2025-05-26 19:55:00+00:00
BTCUSDT,90604.53900000,9883780996.66518000,2025-05-26 20:00:00+00:00
BTCUSDT,90494.86600000,9858094425.65640000,2025-05-26 20:05:00+00:00
BTCUSDT,90490.66600000,9876504200.83740000,2025-05-26 20:10:00+00:00
BTCUSDT,90476.90000000,9882918610.37164900,2025-05-26 20:15:00+00:00
BTCUSDT,90494.69000000,9882716957.11300000,2025-05-26 20:20:00+00:00
BTCUSDT,90494.71500000,9881606602.31100000,2025-05-26 20:25:00+00:00
BTCUSDT,90484.88300000,9884993897.87010000,2025-05-26 20:30:00+00:00
BTCUSDT,90499.73600000,9893883638.20000000,2025-05-26 20:35:00+00:00
BTCUSDT,90433.39600000,9895529663.86640000,2025-05-26 20:40:00+00:00
BTCUSDT,90319.54100000,9880948753.44590000,2025-05-26 20:45:00+00:00
BTCUSDT,90310.46000000,9879169591.95200000,2025-05-26 20:50:00+00:00
BTCUSDT,90288.18500000,9881322793.79925000,2025-05-26 20:55:00+00:00
BTCUSDT,90275.11000000,9890688396.93376000,2025-05-26 21:00:00+00:00
BTCUSDT,90249.50500000,9869595617.29500000,2025-05-26 21:05:00+00:00
BTCUSDT,90267.90900000,9870570179.37750000,2025-05-26 21:10:00+00:00
BTCUSDT,90250.68400000,9865539290.53419700,2025-05-26 21:15:00+00:00
BTCUSDT,90241.02400000,9853254976.71680000,2025-05-26 21:20:00+00:00
BTCUSDT,90249.32100000,9849084468.98048800,2025-05-26 21:25:00+00:00
BTCUSDT,90216.57600000,9856307034.07141700,2025-05-26 21:30:00+00:00
BTCUSDT,90221.56400000,9868867733.82720000,2025-05-26 21:35:00+00:00
BTCUSDT,90198.02700000,9858346697.61090000,2025-05-26 21:40:00+00:00
BTCUSDT,90196.71000000,9845078498.88764200,2025-05-26 21:45:00+00:00
BTCUSDT,90196.00300000,9850339410.29802300,2025-05-26 21:50:00+00:00
BTCUSDT,90197.52100000,9851165789.32170000,2025-05-26 21:55:00+00:00
BTCUSDT,90210.54500000,9859814105.30100000,2025-05-26 22:00:00+00:00
BTCUSDT,90259.27800000,9875628643.09200000,2025-05-26 22:05:00+00:00
BTCUSDT,90264.70100000,9869235507.35660000,2025-05-26 22:10:00+00:00
BTCUSDT,90041.94100000,9871451063.12970000,2025-05-26 22:15:00+00:00
BTCUSDT,90039.01300000,9857020948.17500000,2025-05-26 22:20:00+00:00
BTCUSDT,90092.62400000,9859745779.82240000,2025-05-26 22:25:00+00:00
BTCUSDT,90156.20700000,9867711607.36245000,2025-05-26 22:30:00+00:00
BTCUSDT,90194.31600000,9870063213.62760000,2025-05-26 22:35:00+00:00
BTCUSDT,90176.41300000,9858094486.80130000,2025-05-26 22:40:00+00:00
BTCUSDT,90134.20200000,9856462122.30410400,2025-05-26 22:45:00+00:00
BTCUSDT,90129.30400000,9846671526.65200000,2025-05-26 22:50:00+00:00
BTCUSDT,90071.34600000,9831944936.72580000,2025-05-26 22:55:00+00:00
BTCUSDT,90053.14000000,9828732896.21800000,2025-05-26 23:00:00+00:00
BTCUSDT,90127.00300000,9837414612.57884000,2025-05-26 23:05:00+00:00
BTCUSDT,90184.84400000,9855554182.75548000,2025-05-26 23:10:00+00:00
BTCUSDT,90229.08400000,9860001306.12200200,2025-05-26 23:15:00+00:00
BTCUSDT,90224.07700000,9860066075.68340000,2025-05-26 23:20:00+00:00
BTCUSDT,90136.46600000,9834609532.32800000,2025-05-26 23:25:00+00:00
BTCUSDT,90161.04700000,9843253809.60026400,2025-05-26 23:30:00+00:00
BTCUSDT,90192.54200000,9857963667.31220000,2025-05-26 23:35:00+00:00
BTCUSDT,90205.24800000,9858775857.18555000,2025-05-26 23:40:00+00:00
BTCUSDT,90218.40800000,9859419478.03120000,2025-05-26 23:45:00+00:00
BTCUSDT,90216.63200000,9865739030.65520000,2025-05-26 23:50:00+00:00
BTCUSDT,90166.46400000,9861307801.45920000,2025-05-26 23:55:00+00:00
BTCUSDT,90182.61200000,9866399705.15166700,2025-05-27 00:00:00+00:00
BTCUSDT,90153.52900000,9854036158.94476300,2025-05-27 00:05:00+00:00
BTCUSDT,90171.27500000,9865116204.35500000,2025-05-27 00:10:00+00:00
BTCUSDT,90179.85900000,9870934060.37970000,2025-05-27 00:15:00+00:00
BTCUSDT,90132.50300000,9864092115.06970000,2025-05-27 00:20:00+00:00
BTCUSDT,90150.68800000,9861119574.10114300,2025-05-27 00:25:00+00:00
BTCUSDT,90170.47200000,9857664681.81135600,2025-05-27 00:30:00+00:00
BTCUSDT,90178.86800000,9854034281.98280000,2025-05-27 00:35:00+00:00
BTCUSDT,90211.74000000,9854461929.27795200,2025-05-27 00:40:00+00:00
BTCUSDT,90261.37900000,9857868912.03065300,2025-05-27 00:45:00+00:00
BTCUSDT,90309.73300000,9859872153.36720000,2025-05-27 00:50:00+00:00
BTCUSDT,90334.99400000,9866478379.67400000,2025-05-27 00:55:00+00:00
BTCUSDT,90369.92400000,9859801521.02760000,2025-05-27 01:00:00+00:00
BTCUSDT,90378.78000000,9844300740.30600000,2025-05-27 01:05:00+00:00
BTCUSDT,90253.50000000,9831671695.47572100,2025-05-27 01:10:00+00:00
BTCUSDT,90023.36900000,9785045081.77050000,2025-05-27 01:15:00+00:00
BTCUSDT,89489.97200000,9677213942.52672600,2025-05-27 01:20:00+00:00
BTCUSDT,88547.61900000,9563307208.57210000,2025-05-27 01:25:00+00:00
BTCUSDT,88505.09900000,9587378844.45426800,2025-05-27 01:30:00+00:00
BTCUSDT,88847.17200000,9644602898.26089500,2025-05-27 01:35:00+00:00
BTCUSDT,88851.66600000,9634011960.34698300,2025-05-27 01:40:00+00:00
BTCUSDT,88801.48300000,9619854843.40048400,2025-05-27 01:45:00+00:00
BTCUSDT,88781.20600000,9618422686.23100000,2025-05-27 01:50:00+00:00
BTCUSDT,88645.48500000,9600651282.32058500,2025-05-27 01:55:00+00:00
BTCUSDT,88645.39800000,9605118913.05120000,2025-05-27 02:00:00+00:00
BTCUSDT,88630.97900000,9604398545.25810000,2025-05-27 02:05:00+00:00
BTCUSDT,88570.27700000,9597687784.38480000,2025-05-27 02:10:00+00:00
BTCUSDT,88577.24600000,9595529351.44392200,2025-05-27 02:15:00+00:00
BTCUSDT,88477.86200000,9584607311.99106000,2025-05-27 02:20:00+00:00
BTCUSDT,88522.94200000,9601428448.96920000,2025-05-27 02:25:00+00:00
BTCUSDT,88546.40100000,9611471505.91769000,2025-05-27 02:30:00+00:00
BTCUSDT,88526.65000000,9611934366.98300400,2025-05-27 02:35:00+00:00
BTCUSDT,88535.63800000,9610392994.31540000,2025-05-27 02:40:00+00:00
BTCUSDT,88422.30600000,9592564604.25480000,2025-05-27 02:45:00+00:00
BTCUSDT,88562.41600000,9594046231.45440000,2025-05-27 02:50:00+00:00
BTCUSDT,88470.94700000,9571836248.74351300,2025-05-27 02:55:00+00:00
BTCUSDT,88413.42300000,9569108550.08220000,2025-05-27 03:00:00+00:00
BTCUSDT,88497.89000000,9598844304.98022800,2025-05-27 03:05:00+00:00
BTCUSDT,88428.11600000,9609669242.90115500,2025-05-27 03:10:00+00:00
BTCUSDT,88450.28100000,9630997296.96600000,2025-05-27 03:15:00+00:00
BTCUSDT,88758.67100000,9688949781.56260000,2025-05-27 03:20:00+00:00
BTCUSDT,88520.07200000,9640391676.61325300,2025-05-27 03:25:00+00:00
BTCUSDT,88489.60200000,9633305485.24740000,2025-05-27 03:30:00+00:00
BTCUSDT,88445.84300000,9639654116.23190100,2025-05-27 03:35:00+00:00
BTCUSDT,88455.97600000,9633828802.13600000,2025-05-27 03:40:00+00:00
BTCUSDT,88514.58400000,9640045198.85290000,2025-05-27 03:45:00+00:00
BTCUSDT,88606.31900000,9650326857.45560000,2025-05-27 03:50:00+00:00
BTCUSDT,88628.02000000,9648037394.39800000,2025-05-27 03:55:00+00:00
BTCUSDT,88643.08200000,9648347395.98180000,2025-05-27 04:00:00+00:00
BTCUSDT,88628.97300000,9646361330.34441600,2025-05-27 04:05:00+00:00
BTCUSDT,88698.62300000,9662694941.68550000,2025-05-27 04:10:00+00:00
BTCUSDT,88719.94600000,9660723791.93460000,2025-05-27 04:15:00+00:00
BTCUSDT,88734.24300000,9664090772.25150000,2025-05-27 04:20:00+00:00
BTCUSDT,88784.18500000,9677600686.42823200,2025-05-27 04:25:00+00:00
BTCUSDT,88812.85200000,9680911712.98200000,2025-05-27 04:30:00+00:00
BTCUSDT,88819.51900000,9686185998.68930000,2025-05-27 04:35:00+00:00
BTCUSDT,88785.72100000,9678911097.81339800,2025-05-27 04:40:00+00:00
BTCUSDT,88827.19100000,9686924956.43760000,2025-05-27 04:45:00+00:00
BTCUSDT,88857.59400000,9704499726.49136000,2025-05-27 04:50:00+00:00
BTCUSDT,88754.04600000,9676303805.37326400,2025-05-27 04:55:00+00:00
BTCUSDT,88635.36100000,9653048828.33242000,2025-05-27 05:00:00+00:00
BTCUSDT,88644.89200000,9647161544.93560000,2025-05-27 05:05:00+00:00
BTCUSDT,88597.21900000,9640298744.58781200,2025-05-27 05:10:00+00:00
BTCUSDT,88528.65300000,9635088387.18348500,2025-05-27 05:15:00+00:00
BTCUSDT,88431.04900000,9603723349.00696400,2025-05-27 05:20:00+00:00
BTCUSDT,88392.82500000,9602076612.19682900,2025-05-27 05:25:00+00:00
BTCUSDT,88359.17200000,9597338050.52413600,2025-05-27 05:30:00+00:00
BTCUSDT,88307.95900000,9585387409.65500000,2025-05-27 05:35:00+00:00
BTCUSDT,88281.23200000,9593327262.72960000,2025-05-27 05:40:00+00:00
BTCUSDT,88150.35200000,9583662194.26400000,2025-05-27 05:45:00+00:00
BTCUSDT,88151.93100000,9592256774.57049200,2025-05-27 05:50:00+00:00
BTCUSDT,88136.16600000,9597570169.33680000,2025-05-27 05:55:00+00:00
BTCUSDT,88133.76400000,9594824430.94843000,2025-05-27 06:00:00+00:00
BTCUSDT,87989.41800000,9591491361.84445400,2025-05-27 06:05:00+00:00
BTCUSDT,87942.50400000,9585055645.84950800,2025-05-27 06:10:00+00:00
BTCUSDT,87964.64900000,9596011729.10910400,2025-05-27 06:15:00+00:00
BTCUSDT,87883.37100000,9573989826.53024300,2025-05-27 06:20:00+00:00
BTCUSDT,87879.67500000,9582021879.39750000,2025-05-27 06:25:00+00:00
BTCUSDT,87792.56700000,9574578343.70970000,2025-05-27 06:30:00+00:00
BTCUSDT,87836.42300000,9587064493.89640000,2025-05-27 06:35:00+00:00
BTCUSDT,87857.88400000,9584398993.98320000,2025-05-27 06:40:00+00:00
BTCUSDT,87866.78300000,9593791140.56128300,2025-05-27 06:45:00+00:00
BTCUSDT,87877.73000000,9596130553.42765200,2025-05-27 06:50:00+00:00
BTCUSDT,87859.61600000,9568817136.44480000,2025-05-27 06:55:00+00:00
BTCUSDT,87810.59300000,9552782221.57612200,2025-05-27 07:00:00+00:00
BTCUSDT,87843.42400000,9569199803.97921800,2025-05-27 07:05:00+00:00
BTCUSDT,87875.71900000,9580922017.72559000,2025-05-27 07:10:00+00:00
BTCUSDT,87896.70400000,9582349860.96012900,2025-05-27 07:15:00+00:00
BTCUSDT,87953.08400000,9593859829.19937500,2025-05-27 07:20:00+00:00
BTCUSDT,87949.24200000,9598305345.97320000,2025-05-27 07:25:00+00:00
BTCUSDT,87984.58600000,9600966008.90600000,2025-05-27 07:30:00+00:00
BTCUSDT,87969.39900000,9611907320.97564900,2025-05-27 07:35:00+00:00
BTCUSDT,87979.99900000,9624519202.60560000,2025-05-27 07:40:00+00:00
BTCUSDT,88283.48400000,9663068741.22000000,2025-05-27 07:45:00+00:00
BTCUSDT,88282.72300000,9668008732.90370000,2025-05-27 07:50:00+00:00
BTCUSDT,88315.90100000,9665219446.25690300,2025-05-27 07:55:00+00:00
BTCUSDT,88342.93700000,9671060330.67660000,2025-05-27 08:00:00+00:00
BTCUSDT,88701.84800000,9725152263.95820600,2025-05-27 08:05:00+00:00
BTCUSDT,89017.03000000,9764757293.22759600,2025-05-27 08:10:00+00:00
BTCUSDT,89040.51600000,9760122737.03040000,2025-05-27 08:15:00+00:00
BTCUSDT,89047.40600000,9768491533.45940000,2025-05-27 08:20:00+00:00
BTCUSDT,88976.56800000,9752004930.58418500,2025-05-27 08:25:00+00:00
BTCUSDT,89053.82600000,9761917744.79000000,2025-05-27 08:30:00+00:00
BTCUSDT,89085.76800000,9761679931.52160000,2025-05-27 08:35:00+00:00
BTCUSDT,89067.86700000,9757766364.32116000,2025-05-27 08:40:00+00:00
BTCUSDT,89054.85800000,9756770093.10780000,2025-05-27 08:45:00+00:00
BTCUSDT,89069.23100000,9756822077.51925300,2025-05-27 08:50:00+00:00
BTCUSDT,89024.95800000,9758657723.58180000,2025-05-27 08:55:00+00:00
BTCUSDT,89019.75000000,9761227072.62273600,2025-05-27 09:00:00+00:00
BTCUSDT,89227.60400000,9791703421.55400000,2025-05-27 09:05:00+00:00
BTCUSDT,89445.64500000,9806498513.47800000,2025-05-27 09:10:00+00:00
BTCUSDT,89442.12000000,9808222879.20000000,2025-05-27 09:15:00+00:00
BTCUSDT,89456.74500000,9800192165.26350000,2025-05-27 09:20:00+00:00
BTCUSDT,89321.55900000,9775462257.24731600,2025-05-27 09:25:00+00:00
BTCUSDT,89311.33300000,9776652620.64430000,2025-05-27 09:30:00+00:00
BTCUSDT,89280.81100000,9774091208.83850700,2025-05-27 09:35:00+00:00
BTCUSDT,89280.30100000,9776130463.28930000,2025-05-27 09:40:00+00:00
BTCUSDT,89383.85800000,9790975716.70420500,2025-05-27 09:45:00+00:00
BTCUSDT,89457.23000000,9806176312.47800000,2025-05-27 09:50:00+00:00
BTCUSDT,88834.96000000,9758529239.49600000,2025-05-27 09:55:00+00:00
BTCUSDT,89010.30100000,9772333249.16350000,2025-05-27 10:00:00+00:00
BTCUSDT,89033.25800000,9772459561.27020000,2025-05-27 10:05:00+00:00
BTCUSDT,88995.06000000,9765564831.41842000,2025-05-27 10:10:00+00:00
BTCUSDT,89002.90600000,9767163360.53371200,2025-05-27 10:15:00+00:00
BTCUSDT,89020.89500000,9772509105.04150000,2025-05-27 10:20:00+00:00
BTCUSDT,89023.88400000,9765768734.19720000,2025-05-27 10:25:00+00:00
BTCUSDT,89059.72900000,9773533618.44309000,2025-05-27 10:30:00+00:00
BTCUSDT,89072.46000000,9772609316.34955800,2025-05-27 10:35:00+00:00
BTCUSDT,89075.28000000,9772212857.66523400,2025-05-27 10:40:00+00:00
BTCUSDT,88917.90100000,9747177734.15544100,2025-05-27 10:45:00+00:00
BTCUSDT,88939.89500000,9752660215.43665100,2025-05-27 10:50:00+00:00
BTCUSDT,88940.09200000,9753933848.63955000,2025-05-27 10:55:00+00:00
BTCUSDT,88976.32800000,9756076412.54400000,2025-05-27 11:00:00+00:00
BTCUSDT,88983.10000000,9752613335.06423000,2025-05-27 11:05:00+00:00
BTCUSDT,88995.03900000,9760557600.83670000,2025-05-27 11:10:00+00:00
BTCUSDT,89042.86400000,9756408799.90720000,2025-05-27 11:15:00+00:00
BTCUSDT,89024.92300000,9744303069.39570000,2025-05-27 11:20:00+00:00
BTCUSDT,89101.87900000,9758428877.89210000,2025-05-27 11:25:00+00:00
BTCUSDT,89082.49800000,9751875935.74214600,2025-05-27 11:30:00+00:00
BTCUSDT,89080.44400000,9750130425.00346800,2025-05-27 11:35:00+00:00
BTCUSDT,89024.81400000,9740684243.85171500,2025-05-27 11:40:00+00:00
BTCUSDT,88979.55200000,9740431394.24640000,2025-05-27 11:45:00+00:00
BTCUSDT,88974.80300000,9738382151.22441500,2025-05-27 11:50:00+00:00
BTCUSDT,88940.25300000,9740514157.92750000,2025-05-27 11:55:00+00:00
BTCUSDT,88919.87900000,9740443601.44220000,2025-05-27 12:00:00+00:00
BTCUSDT,88897.95800000,9736791495.31553000,2025-05-27 12:05:00+00:00
BTCUSDT,88879.47500000,9752219941.06085600,2025-05-27 12:10:00+00:00
BTCUSDT,88840.75600000,9740947126.69359400,2025-05-27 12:15:00+00:00
BTCUSDT,88827.76500000,9734581469.69100000,2025-05-27 12:20:00+00:00
BTCUSDT,88813.13900000,9743574022.60930000,2025-05-27 12:25:00+00:00
BTCUSDT,88873.68600000,9753353796.38400000,2025-05-27 12:30:00+00:00
BTCUSDT,88830.45600000,9744008145.64320000,2025-05-27 12:35:00+00:00
BTCUSDT,88807.30800000,9734657470.07400000,2025-05-27 12:40:00+00:00
BTCUSDT,88696.64200000,9706347340.59385500,2025-05-27 12:45:00+00:00
BTCUSDT,88720.10800000,9714968586.48406600,2025-05-27 12:50:00+00:00
BTCUSDT,88671.80400000,9709562538.00000000,2025-05-27 12:55:00+00:00
BTCUSDT,88666.89900000,9713511985.58940000,2025-05-27 13:00:00+00:00
BTCUSDT,88679.47600000,9714371918.55861700,2025-05-27 13:05:00+00:00
BTCUSDT,88623.85600000,9755200050.11520000,2025-05-27 13:10:00+00:00
BTCUSDT,88491.86600000,9764004647.04920200,2025-05-27 13:15:00+00:00
BTCUSDT,89803.65500000,9938165695.53475400,2025-05-27 13:20:00+00:00
BTCUSDT,90219.57700000,9962873688.06454000,2025-05-27 13:25:00+00:00
BTCUSDT,90254.48700000,9962931081.91770000,2025-05-27 13:30:00+00:00
BTCUSDT,90309.48500000,9941964183.22585500,2025-05-27 13:35:00+00:00
BTCUSDT,90063.56400000,9922068680.61360000,2025-05-27 13:40:00+00:00
BTCUSDT,90053.28200000,9914872217.32449700,2025-05-27 13:45:00+00:00
BTCUSDT,90021.01700000,9910260725.80110000,2025-05-27 13:50:00+00:00
BTCUSDT,89712.69900000,9858986027.87490000,2025-05-27 13:55:00+00:00
BTCUSDT,89663.11000000,9844256307.87600000,2025-05-27 14:00:00+00:00
BTCUSDT,89681.54000000,9856252354.31200000,2025-05-27 14:05:00+00:00
BTCUSDT,89581.59500000,9861063604.41564600,2025-05-27 14:10:00+00:00
